user_id,product_id,quant
587017,7812527,127
973665,9104514,70
634642,9382808,18
789359,6987221,199
953739,3951688,238
940043,6708621,121
125493,9812996,230
342003,4969037,207
713828,82914,123
885143,147085,238
871244,3684890,117
722474,4826158,180
223098,1094437,217
263763,1755598,104
984859,5218286,134
311040,6219845,53
174647,7222332,1
707522,4484405,171
600468,1592823,34
382685,5667449,189
413382,8523370,173
765347,1294810,115
378631,5702764,157
388368,2472334,45
17459,1154539,152
151894,8439063,160
705954,9369247,191
729989,1928974,211
537069,1228625,126
116669,9091304,158
350616,4332835,128
151874,5481811,127
482254,2662343,137
810826,2316177,226
668656,8472384,94
190446,9242991,130
836380,2037156,75
478929,4259977,187
980056,716152,198
475112,4364130,19
869080,1664816,146
569668,1338378,118
568187,172648,3
340207,191093,108
888196,8794930,188
941026,703652,186
690464,8369842,156
232037,1646344,102
116752,3044156,26
169150,8175498,162
545570,3489077,219
473466,3650716,228
736675,4984775,153
779854,386158,224
272099,7193435,190
982220,5653850,97
251099,1601157,136
377840,2819698,207
879156,1109245,241
713868,4295967,75
284135,1163893,40
706784,1194243,213
26832,4688272,180
883162,8651362,53
639508,9783137,39
395960,8942665,99
866749,8985461,124
497073,5293743,51
22086,5363303,80
45505,6250413,177
22010,5024956,29
81174,2725789,40
121,7761824,220
980433,8984550,164
621842,41270,205
283076,7189551,116
334740,5368490,157
789902,3138449,104
658158,5433512,14
862015,6466163,84
544460,4104279,144
807786,1910525,115
101454,1727485,142
678097,1387462,66
359305,3384621,193
499107,4500975,37
901982,2290985,36
705614,7635571,142
621598,742402,64
669745,4840858,213
829614,1674953,219
852339,4971666,244
164165,8009774,219
240840,8237359,153
313427,6322760,78
602404,670385,133
811698,7309227,37
907208,4046114,176
776587,160859,19
845268,1430456,54
234307,5917872,46
961753,6077229,29
410573,1307203,167
100078,9235629,46
552045,7494349,137
990434,2035673,37
501696,9203864,127
99531,2256134,19
858074,1984321,195
309843,3777299,155
67933,634571,229
122516,8443134,61
589237,7654624,214
786311,1023572,9
949819,3766958,115
250704,4422139,249
831979,3077619,94
997834,1172321,203
68901,9572904,77
713812,6381376,171
985504,5086859,229
912757,4377011,103
770233,6967298,126
447037,9592314,151
874518,8887964,4
965431,1801693,243
172226,7613200,121
868137,7997936,206
71191,6569972,160
797976,4939845,38
377117,627814,116
638481,7999220,243
327885,4236223,225
437495,3275615,104
777503,3194902,81
163265,2970910,247
257909,1655518,173
523459,3192598,148
744552,5865098,237
15944,7591761,220
712527,1358528,170
228629,7785496,33
95640,5032082,134
225496,5818894,249
396864,139847,85
99673,4427776,165
562568,8905828,169
543647,3390085,202
875326,8369316,220
318709,4518899,210
757976,7842910,147
99952,336513,248
378150,6688526,1
280596,2832034,12
685802,5008887,61
40707,2476671,1
976281,4577341,220
403231,8257756,77
710925,4766319,223
901487,7051803,32
686639,506570,188
964618,2579456,229
467804,435178,92
248081,2695165,194
151055,6579222,88
831610,4364991,8
864340,4812947,112
653487,912022,27
659472,7558853,199
773184,766258,239
972117,9211465,46
344043,2441193,78
600859,8614892,106
637029,6509912,188
420047,6381840,124
778135,2659915,6
679617,4404754,29
831324,4890024,84
581286,3283608,79
686614,5083393,5
401387,2804010,106
317659,9975943,193
232517,9811876,56
864302,2446099,235
282720,8456239,149
230897,235517,159
273614,788002,192
43013,8353448,155
563009,9467836,6
50599,491343,35
661074,3314575,65
256887,1404155,61
621357,8577578,101
385194,4479661,116
222095,4537968,133
338525,8399732,137
56071,5429978,175
844535,8954839,220
939966,6260287,3
139691,2387224,126
986038,1415542,109
825209,3084580,143
267977,6764203,127
659195,8434937,138
233886,6456807,114
781730,5865414,179
957110,2730623,46
327600,7942218,244
550164,3810059,167
622051,4482159,231
465688,2570556,114
796872,1701011,207
852683,5479363,224
97692,5486633,112
197017,8839601,134
568456,4448579,48
848786,3955443,192
593470,855147,42
685675,5558091,68
73548,5515322,172
115293,2538098,195
190130,8741539,117
881568,3690205,207
109745,5083368,18
753610,7194050,92
346773,8554105,151
357632,1241607,178
953820,8925978,126
450452,5057539,32
88918,7242650,247
414479,4533004,143
118645,8927819,155
733568,6400419,134
139677,5746578,211
341177,6032729,96
521323,3702693,50
714972,5690268,215
301507,4568881,147
919683,9918752,202
182005,3246006,206
406651,5453789,111
446755,2439604,14
599655,2550533,202
650111,4908637,105
865497,4617329,30
665304,1559241,111
556857,8046489,189
641459,9175706,171
849324,43941,173
667818,5902735,172
310390,8179953,70
684106,8502604,60
85036,4823135,224
192671,1089111,101
701970,9946191,174
215733,9035722,171
538622,5409958,27
225033,2704590,91
156483,8338348,213
37182,2901897,148
236262,6403194,220
386574,6493987,49
28171,1676241,7
590640,3712769,49
76495,1125651,85
662618,1361653,10
236523,7354349,27
147935,7713131,187
760613,6284662,209
171280,7656656,54
8875,5097730,235
787636,1332604,249
311396,1294827,7
109677,7195221,185
345684,7561739,190
719013,2530669,169
79083,267206,185
363769,9048020,194
552864,9178529,243
875389,9430443,156
60498,5071408,87
773924,1229804,16
607085,1521294,76
598069,9952267,137
466856,4138160,178
36560,5273546,26
944564,7442479,229
509305,549328,83
2526,8749002,178
660842,1215491,135
26642,1764179,103
504184,8265662,9
834393,9773954,210
80314,2722344,181
819015,7537504,180
709656,7077430,158
38178,8673070,100
29552,5107602,198
720052,4374241,2
188025,3353479,61
519300,6865839,59
613633,7531834,32
263811,5484234,98
201205,995461,48
64800,635068,194
200208,1732449,102
357688,1926987,84
382061,1897630,240
161461,4956081,231
97270,8186794,40
181279,5374164,154
800614,8772403,185
275008,4157203,1
735868,1657833,210
840235,8826916,96
340938,8647783,112
245495,2939057,61
623940,7062292,120
691837,1867893,240
129537,4970373,243
400343,6902355,31
262490,7240142,180
976940,9489430,76
722971,243720,168
520966,298968,130
209892,3970429,163
766788,4162756,117
465254,9525951,6
139627,8149056,141
717053,9411221,46
627726,3785403,83
229572,976502,225
129984,712673,181
984879,1615542,89
552852,6943782,105
31536,6697601,43
308919,1626937,213
146429,1948318,86
660037,3422431,243
58277,5470577,140
463275,4311868,38
889327,3314357,124
484546,2619731,133
536086,3514383,41
77198,1717802,57
539998,1059004,61
624946,3533373,65
469102,3729816,145
752870,3759253,16
259059,4654796,89
295275,3527507,232
179454,1880576,103
420435,4992757,10
411195,4043910,83
58797,790687,171
713427,9352049,125
471750,4986148,219
235820,6004561,240
672873,3439123,217
110698,4607826,248
619235,3441248,41
752954,4357945,144
325386,6996973,82
165751,3410583,61
855256,536586,168
436782,8614086,158
76376,3604418,67
211614,5994173,158
902315,1787041,38
672630,3658531,78
535631,3625693,169
767386,4577987,166
228182,3253539,24
72374,4100077,47
292305,23822,32
524684,3660270,99
247746,7789866,76
587866,4167357,248
95439,7576124,75
421401,3811774,22
845433,3966271,49
974759,1111944,177
382197,2847846,144
688821,858484,113
253635,5395865,234
854048,2452424,180
361154,4722985,150
702039,2238624,120
645922,6381774,206
715056,4616396,51
419366,244379,248
171145,9572433,1
711691,9205333,92
911528,8123698,19
209247,7378106,122
66193,3292830,155
56769,9917785,73
836397,2524704,71
616785,7249449,234
985307,4326723,169
123219,4052198,247
204707,5233096,89
196685,1766604,164
548183,8426334,80
921935,9481213,206
492627,603558,212
593193,388088,43
878069,2182201,160
5528,6431184,28
685670,7600919,159
763000,5736089,42
15069,3409562,214
405021,1031638,40
36800,2673178,168
380059,3981818,149
437331,212905,52
633701,5630244,125
318767,406195,173
515633,2046952,208
359736,9304405,220
297932,9865024,23
177135,3964065,166
31660,9177240,208
796977,8465476,138
336331,2476566,205
33609,9657648,90
594191,8069719,141
91124,7187714,136
257303,7083841,75
81925,4950845,23
415176,3072800,195
544093,7787451,8
36413,7885158,210
624037,9204151,225
286462,1856094,97
295013,8488101,177
919984,9142845,219
2144,759792,97
866389,7015410,13
476053,5927535,200
845821,1662274,128
709685,4315275,146
330762,6841607,168
736970,9263783,172
185311,3761399,110
180407,8045750,81
264731,5373310,224
787639,5216331,143
84357,5389988,158
179224,3944487,63
358427,2462962,176
971455,5331259,22
54584,7920298,172
967706,5292972,78
337319,4011604,33
17955,6014119,14
252456,8831337,118
395900,1377950,143
724347,3366652,51
872763,3429460,16
39530,6221353,73
21120,7381674,205
751790,2445004,141
905347,3364707,100
435875,4621949,100
626227,7030150,117
354053,2301255,55
991877,8813027,132
115527,7241887,22
127313,5532333,150
82749,7988452,217
544743,4365654,120
342863,2710795,200
87047,4201452,197
391676,9579463,249
823263,2992001,141
113901,1461299,46
901432,3179825,161
721983,9338721,137
979024,958038,189
823272,8825837,68
25603,8173153,113
816956,7944416,114
335902,3340715,42
569120,1627760,38
559807,1223929,208
327662,4784754,133
620658,736390,146
425427,6994678,169
430255,7924195,138
598429,6356731,121
996768,2554111,247
623900,4908360,143
209873,3878430,38
74335,460651,127
634353,2401895,204
697862,6363828,230
718683,1445352,32
710431,8370813,205
959498,1704265,132
17404,1094479,84
483914,9383485,241
708823,7361116,181
42632,5279745,193
893382,8994169,231
127547,7151126,195
283432,7804491,135
119233,5222981,192
885871,5500638,246
218267,4948902,51
647213,7443218,79
358490,9498613,79
199538,8902876,107
197306,1850017,143
102448,5011726,194
582522,7078798,218
862804,2225403,45
345079,3507023,67
203108,4760734,165
121531,1101947,170
983545,5770234,122
686019,3463082,166
820661,6004365,156
807903,3934420,185
443951,4782657,235
430690,3522859,102
115615,9107842,208
899924,3751608,135
357116,823687,137
895962,9143115,116
201404,6062870,141
28631,7779870,147
954978,860452,113
749569,2266234,241
552206,2696017,23
216632,4544073,175
761211,8666763,17
26200,8274483,228
521950,9889998,24
336592,8478893,16
745974,2748600,246
945424,6639474,146
341179,9475985,23
533556,5778752,159
38718,4274515,154
175461,2755672,146
939686,7390695,111
123125,8523871,194
737529,2927185,24
637842,6536527,107
950042,5001433,134
644497,9642650,87
857179,5081303,64
212627,3701687,220
351021,2613829,122
601433,2702696,80
798993,211909,95
953969,3707170,169
959276,4300468,144
771521,4653174,41
17927,6079047,81
551136,9424881,70
105392,4344640,148
108148,5367091,65
703900,7073794,196
423192,5383304,51
823468,6685433,181
242126,6772854,86
417643,3274635,112
43558,2448635,38
109154,3691114,213
476650,3305108,94
408792,8108262,234
50662,2026416,199
572274,9962947,146
897556,5087033,179
841311,9867574,128
486761,255296,144
356825,9973109,44
90545,7320762,229
132276,8270111,54
838980,8696844,213
759334,1982642,141
435097,7470771,247
273556,7354743,157
969268,4541516,28
355426,6446004,160
748042,8700479,113
428787,1443317,154
375451,4964975,154
794303,6483918,151
140786,7799839,42
69567,8108808,143
221854,4866103,32
325259,4752640,95
802387,1744841,98
175285,5526706,202
202817,6265467,87
590372,3494813,184
841305,4405876,239
655734,5448326,233
922371,6637008,3
622278,4185384,193
27981,1381724,232
768577,505263,31
948961,6816242,174
409547,712608,115
233995,1112208,142
438661,6613296,139
842911,9589574,4
181142,9498068,74
995285,3257678,116
780382,1088951,215
347843,9956196,219
597878,4951813,210
652402,1712004,192
251694,1646247,48
576715,5243418,126
928954,2997825,49
63250,8309534,82
162996,8301250,66
754931,8915917,120
206642,8557722,48
766549,4773447,215
306896,3985419,192
445259,4702227,48
935929,4791352,27
474505,4921210,2
851854,9439764,213
962868,1461772,157
729492,6799314,79
445436,7999993,14
327792,6320605,36
621942,6768570,204
220919,9135906,70
519425,525366,55
211888,6600621,125
27009,8298572,112
488755,3283442,42
703751,1877266,137
545727,4364447,28
414931,9860684,157
277096,8126572,198
910181,4200846,244
801275,2696736,134
175007,612815,250
861847,8842353,161
454940,460848,191
433485,8668374,112
222480,7829806,151
152540,5870268,37
400439,1668138,185
654000,69698,11
338068,2361222,68
416552,7883270,165
857841,9803290,143
498822,5867767,86
910019,1470743,48
700826,4358978,167
27738,8473582,215
885513,5471979,148
866048,4138455,200
373483,7133810,109
465694,595404,71
33315,4828674,92
701252,6526226,85
392191,7585015,248
812902,1056288,155
703554,5674254,195
168861,300623,225
95023,908130,98
493333,8819356,132
369953,2689806,170
916871,9088556,4
783832,6397362,79
326813,9154657,8
609978,1161307,206
601832,2580269,40
408003,6147281,138
893191,725363,143
748621,2821487,246
784732,3168034,161
801410,2149136,206
3687,8256223,162
313751,4660693,117
960825,8842928,163
764398,7539234,117
794591,3133780,119
412528,2392619,5
244356,419713,241
578684,2364,83
467818,1584386,184
855079,8714885,157
139729,9125177,142
770516,4601682,249
526457,4472088,14
794199,6808800,249
779621,2007065,191
3844,8267991,135
43679,2683639,117
540581,6671613,143
536782,9113856,248
428916,7925008,23
678453,3703671,192
414220,5256888,69
471785,2424785,37
376503,6723543,217
681200,9543803,43
857988,6875305,207
140708,4402760,116
732129,3138161,82
550612,702753,204
87799,2989851,151
666602,4452057,60
121751,1818243,148
408012,5863328,50
586862,3064153,225
870601,5068240,243
557765,2350048,241
534309,7418535,249
663508,2384646,28
464121,3579360,243
753761,2221876,208
740143,8637138,97
246520,6430389,225
972855,295259,107
390677,6319430,64
373650,3088457,30
704927,3554979,117
298633,1205911,249
497141,2026021,161
895071,5993924,90
15706,7921740,240
737426,7715749,196
578563,4590583,245
900394,1911546,63
310936,4763132,88
831540,2641409,167
926647,3041518,237
837216,5352632,151
241496,8437098,131
699792,5672336,240
588476,8777160,95
909763,7560502,125
683228,5724244,99
294033,790384,20
692541,1322748,76
192751,8064718,105
677637,6404290,219
412851,3554659,3
157442,8629767,246
963607,1457705,207
509448,1267498,73
205275,7391779,113
353826,2437994,135
109367,3504136,108
103023,159616,74
863924,9163999,209
270389,8229376,200
605475,874828,120
787875,4438060,145
747666,8918648,169
882419,854064,215
272841,6898265,141
107847,659420,33
94316,6091910,151
990334,693464,69
566992,7465809,66
385091,7002109,181
300709,806439,56
604678,6680926,211
786403,4744004,144
453055,3154965,13
913961,3876692,236
526412,6126799,230
601961,2207944,30
498987,4985314,127
76977,8566772,156
821251,295114,84
457183,2683092,213
45606,2598861,71
859912,8112599,140
471631,4864178,228
769980,4047927,73
599887,536128,150
609346,3159357,15
151626,1635726,62
142418,379857,93
487664,8284629,171
27709,4438632,61
453943,6993117,179
286387,6890506,213
923528,4515932,242
857157,701335,12
169933,5258958,24
777585,6466037,114
167160,3643545,244
41836,9256328,107
411249,5369968,248
974322,915307,225
354522,6619912,6
837867,6249810,127
94484,6765791,95
606830,1627373,191
252367,7401568,157
9840,5936287,66
962958,1716629,32
919245,4938092,13
529077,5875697,37
681776,9673443,112
465798,867265,48
758554,6345925,210
883654,3626803,139
972987,1668352,225
771211,4305771,43
242763,2135098,55
723875,2091481,1
374751,6278828,94
831411,7919247,174
33328,74321,138
458539,8968829,119
922088,5757610,81
614854,5366681,236
368578,6526889,178
499932,3001613,159
305461,9110931,37
898757,8095507,81
407863,290697,175
586551,5112184,217
353352,3673230,183
134562,1650419,44
661786,6767085,118
457136,5942694,235
193223,7634423,210
753502,2819138,117
798492,2694717,201
450809,2102640,57
855935,5405949,73
491372,7454313,31
997450,3526977,127
553675,2200747,73
983883,814004,119
850783,2699943,140
209630,7823117,205
590931,2632577,126
609769,549893,148
435624,6381543,86
148953,6278829,101
613795,9777692,177
470278,9397534,225
579183,6899310,10
580054,1052172,220
461498,1641686,149
983240,3312601,153
293108,8787327,52
700091,4755035,116
47492,4768533,150
705638,6960988,140
694576,9420539,79
250134,299201,236
108659,8617340,69
425129,55158,177
63382,4430801,112
792028,9087616,53
455089,6610929,83
368663,4041867,101
147387,1477765,37
243785,5290436,181
899802,8193270,145
410785,9390414,166
11418,2442777,144
606239,5646843,35
575595,2389493,73
343510,4509319,161
865236,6374232,21
316050,8893442,100
800416,9671217,184
364265,1856823,64
485286,2413499,23
353093,5251351,168
198352,7979063,16
25441,2031335,126
9107,2357409,188
176609,6134907,30
339294,3730158,157
199988,2055203,187
478858,5571711,54
886217,892517,109
40893,6854396,21
405119,9468721,150
61435,2670766,194
402035,5051325,135
700294,3876178,115
156705,8323644,143
899593,9258064,199
784322,9451569,23
115663,8080622,58
898406,5961635,52
264863,6822062,121
754154,107406,151
340958,8823168,107
510407,5410364,110
840680,8698289,95
459381,8436861,131
919135,3915236,123
646305,530881,158
236239,9226232,41
723774,9564808,216
782136,5683830,129
211335,71676,24
342525,4878469,3
666840,7790244,110
108604,6321104,173
898606,8982119,189
389348,1509035,173
920150,9935748,46
954335,5717728,42
552271,5915044,170
750483,1821680,232
724398,9620729,46
707536,1399253,71
213450,4374684,238
508978,2579491,89
671395,3605612,42
570201,8487834,192
976785,6077610,104
219320,1973958,237
799620,4563801,166
841821,7242162,72
354154,4599255,7
233306,8433049,21
695414,2001710,65
610029,6463947,42
308273,5868143,120
325367,4474644,222
50518,5349260,111
909141,1323340,193
576769,9236544,129
314645,349187,19
655637,348346,69
437072,9517807,68
428453,9752880,193
62957,4866155,12
155727,1820855,132
558509,7925224,222
265140,6070071,235
178802,3160146,155
453548,7906808,199
226032,7867351,152
612398,837212,88
301509,1649702,3
891574,2846699,221
828112,5538350,115
38546,8663347,35
107547,3495892,20
973996,9389483,104
304314,9331113,18
664275,5852693,177
333836,8448188,167
13771,5355581,188
689564,8136849,209
359298,4172270,61
164195,2823807,4
853476,9856218,201
575478,9731298,115
424340,1082812,3
122206,5844617,116
865708,7409632,249
985174,1980191,169
723169,2432675,17
477044,2271207,145
665676,4005892,86
560227,9157282,107
857888,1316213,105
876268,1725737,93
900519,5825178,53
272709,6788721,47
866201,1637416,120
553404,5713386,37
506761,6409223,183
299287,4548798,86
265763,6344390,147
760605,131559,7
351171,4031118,99
199698,7310504,182
967027,1637741,120
254013,8270413,148
918165,6003566,62
469991,9817696,207
705501,405025,189
735188,8370005,241
494717,1791678,197
526459,7880364,139
861580,4029291,64
605604,2412646,14
72439,5381086,35
552938,4776732,45
783242,5790749,9
526661,8717069,197
85329,4474615,172
593388,2252459,121
155917,8113357,222
372328,2445124,142
903847,6411908,216
138264,4541571,220
939088,4306130,134
585728,3232459,25
171411,9320179,38
774888,68266,139
81004,4066649,168
73915,9333516,36
337829,1946127,237
237557,768026,215
282363,7857958,114
876334,1081224,6
671315,1178322,222
62105,690332,143
127622,8127436,89
705508,9145046,201
852726,4885581,229
616724,4481480,239
599458,2087096,172
251130,9712783,19
255342,2112626,219
921999,5013125,132
25188,552130,14
122804,998166,175
788932,7352334,231
298044,6073813,204
970591,6444998,27
150457,7654871,72
179850,5746599,97
324156,8700445,109
77997,5429712,71
493875,5323088,107
462119,2671544,34
423312,2409913,202
636350,567329,183
523685,1821097,132
432622,1883237,176
935590,3298347,131
870965,6090671,145
692221,3208250,131
919215,4315203,187
507341,8472797,81
908912,1967464,129
98055,3035034,148
932442,5594019,13
721369,2526101,175
529485,6187290,170
743619,1326459,246
922732,4175957,101
98462,6677810,132
609291,2797742,193
642432,9210743,200
231662,3607937,55
557473,7615481,114
293126,4429929,228
443034,5664290,151
369937,4777259,120
71239,5690730,28
922508,7644627,4
672620,3109992,228
391020,8181783,247
523363,58776,39
544471,579505,90
509355,9549891,222
411770,1869235,14
846003,5207809,67
554754,9369677,108
801401,3100713,74
126575,8656810,130
852445,266571,154
209628,8298002,233
969289,8986976,139
254662,3477833,151
550417,3458499,54
751933,7479111,74
580008,6901353,177
135521,914232,191
210033,9432380,247
49366,3133693,4
398543,7794356,108
794646,8862143,33
403853,6626166,77
663483,1533326,53
746960,2023059,213
62666,4060122,129
702631,6282435,81
493029,8580207,175
138238,5572826,76
455113,9332298,17
888028,8620036,118
965816,4437650,192
185062,3159062,126
254687,8086444,42
527036,2021564,103
620157,6744057,163
161888,7932477,9
586659,7307479,71
760080,9039133,53
730741,791290,116
673410,9907302,239
266935,690935,117
371737,3723155,168
3082,2306051,67
103483,4822844,247
797886,109113,119
845627,2013796,76
688859,5380290,140
623946,5115384,1
375622,1785565,124
436161,4579236,67
91405,5737231,164
16478,7743746,64
681707,3779746,128
690603,5296077,79
53393,4397762,155
741226,5635469,226
419676,6278738,248
124053,6506508,121
37888,2663232,143
521370,8141702,139
394687,6858958,131
333706,4199797,97
773173,4967590,193
960603,6614130,144
447292,1342397,79
796460,4044764,190
580346,4831594,203
587366,8200713,180
358712,4042060,167
440796,4039798,234
939249,986506,200
592783,1512198,43
664227,786429,56
211806,9502203,159
948085,5357748,163
533940,5766271,192
846819,6191541,158
876229,1142879,53
704331,2890465,45
912732,2477969,51
826434,9766061,92
712209,7888430,243
258996,9813686,240
717944,5599080,20
493904,8204964,166
253455,1604898,51
155425,9532298,173
989677,2344199,185
863867,9539088,204
360266,6986347,27
818316,8346621,136
149775,2829441,243
110825,1511979,56
261782,333547,197
353449,9045836,224
589245,2921629,10
321586,262602,239
398280,1617696,29
913196,907433,3
927037,7111299,225
882954,9742103,81
925997,1343902,153
452617,526839,128
158581,8217128,42
103810,430996,21
140962,5761284,147
629056,8724155,50
166307,8316203,26
99823,9479149,141
443325,5052973,170
115301,4780642,203
912447,6136628,76
954334,1776999,217
205105,3403837,52
687746,4414981,179
930832,4094470,212
46922,2399312,113
656483,1758820,227
56216,5128688,143
358811,6310627,205
185050,3974653,210
869708,2473655,54
198548,9701635,125
2273,1044257,126
704046,3003430,197
683771,1171362,48
839777,5717965,170
261147,6234634,5
188160,1047485,55
342722,2424635,12
995771,5325105,164
498559,656748,24
964494,3653845,3
488838,8627352,163
504592,5842572,226
544031,4997500,113
432614,5663948,118
613566,6450430,142
748375,4050824,24
338912,2580469,146
290058,1126853,4
456419,5226817,209
509134,7070286,133
588370,3823406,246
982857,5909813,153
391643,1475947,111
137915,247966,148
982668,9747544,116
148034,9948973,92
270355,5201110,142
382829,2669735,153
332046,1618309,74
86839,728100,86
449712,391863,157
136003,8868133,64
33425,7442234,90
674481,370406,217
563008,3317398,66
26156,5802922,186
473147,8105401,126
936365,9948889,232
703249,2333873,18
588415,7890345,129
350920,3416703,189
125462,1944624,229
652188,3833388,228
998839,7343595,129
764821,459294,229
270578,866553,211
910750,8851317,217
216302,8966059,123
390787,456610,157
711106,2134653,64
661125,7073682,209
803567,9322172,182
549532,8870935,189
132765,1288868,92
18090,4825176,243
460123,209824,154
187493,6916331,231
760972,5837466,20
236357,5635251,241
352783,4480099,45
773110,263405,188
69796,2261070,200
213180,4167411,139
239470,1326718,115
683159,4709924,28
337325,244047,202
346642,8780036,51
22105,375148,41
780139,88335,98
94043,2639957,27
477456,2229411,50
776142,6307683,173
692200,6237733,111
325359,2839091,119
15932,753694,141
525154,1377280,89
251592,5001018,148
840549,7709024,7
835255,7584614,62
981384,9998285,241
889410,3670372,6
890099,8709555,17
290669,6568374,247
278129,7095466,83
198068,1061582,202
299959,2423770,191
666047,2746223,197
399919,5841203,176
770975,8686491,134
568506,9487614,164
720272,9863769,127
462257,288082,85
419932,9165717,59
622375,8841795,93
812450,5350779,148
465554,5474574,14
274415,9950578,5
802367,7953798,68
243579,1183313,148
537600,2621655,45
675288,2877920,96
221504,6096241,248
117224,7736507,165
675653,7562084,106
717473,3461715,238
840276,2255172,53
624870,4718475,95
507060,9213996,180
911808,9883147,199
23381,745330,202
596235,4316297,248
127738,4201392,179
76384,7113885,148
270408,9022456,186
598927,4636794,34
470496,1507272,15
678478,2523103,64
199342,590613,7
373983,5965038,153
886153,7576070,224
626581,3123892,61
794926,1802467,74
283961,8383658,5
408231,4940714,52
452594,5917211,206
516361,9095156,219
500848,6970603,166
714193,9993481,151
965799,4278911,169
976298,2581751,71
521342,1521689,233
983697,9645808,20
755574,7168668,18
765948,6498148,104
559698,9065357,235
66820,3843193,2
3551,6676506,137
790429,6805873,156
275683,1339965,131
123725,4424148,139
476977,2869470,191
153531,7182081,107
322155,95625,12
64604,6973910,56
669291,1159178,67
385776,9741170,197
829323,9702721,73
223613,2999261,170
78300,3362153,90
868335,4677693,132
680352,7181903,37
907085,4240814,85
295630,7556151,200
35385,5186646,200
741374,895605,226
44017,8107898,102
527040,5101857,176
482120,5209396,126
468872,7967410,136
209229,9145516,137
398221,1407125,44
684135,6957666,30
125692,4758057,102
873326,4502215,106
481419,9109615,118
802602,2227222,77
926030,8788558,130
599057,8992683,2
314170,6926736,78
235399,1422207,68
178004,3416168,181
967497,3390197,171
824597,2379620,116
335660,8542335,160
119252,8053587,195
129454,3695674,199
35696,123036,18
920638,2259790,203
239225,3279586,29
560682,4602366,155
259681,5298569,78
203862,6309560,83
851902,4095214,119
57394,5207884,245
771395,7141633,182
563423,4880855,51
32980,8050109,104
926371,6149067,121
48760,7532579,15
399708,7766779,106
148957,2001167,114
94845,8763036,24
740538,3756722,81
799328,1032893,2
2959,3763535,35
566156,3194553,144
196011,7975181,53
511406,4426664,159
999084,7893020,103
780640,5430419,82
951432,4458004,162
713833,9197833,204
38869,4327882,167
652332,6012585,162
344393,9448028,124
759168,5190217,132
585014,5850811,153
106102,6384288,27
698675,7139988,177
652514,2268020,113
233383,7410866,104
880287,9006518,226
356408,3565363,203
418104,3705280,187
364922,9342991,234
589071,6273084,188
468019,5944024,84
44370,5518326,153
621400,4214762,18
158737,7675329,221
211831,8245455,152
9725,7948860,176
960604,9391644,63
917004,7833390,37
25967,4922801,12
764411,7386163,125
169953,5938827,107
136845,9549713,198
870934,4071941,181
102382,6967969,141
326415,554282,240
476137,3788636,238
314154,2706858,164
376067,609195,57
609263,9649804,165
282979,4920334,51
163285,9257252,118
378691,5725125,170
898213,4131992,182
380990,7129534,193
638052,1578378,222
313200,3149658,49
151156,9729826,131
704303,7216256,84
155046,9254271,163
571176,727407,211
464139,3366015,120
475100,395592,233
559757,3091898,134
862985,6976173,202
741497,4613338,148
372438,9106894,205
439552,8021897,47
552790,7935424,224
105479,5003482,70
345461,4342434,95
326718,6528985,87
157532,4612367,45
617594,167058,30
725003,9213362,199
980204,2857816,161
221833,3403248,32
112799,4780222,246
903472,8757070,83
666210,4782730,122
794264,3652105,138
168639,4722699,67
755121,2299665,133
771253,8600364,161
153744,7200471,218
928537,6374770,36
425232,4901602,27
659184,8088107,151
561686,8684686,88
823986,6067464,231
369562,6665914,175
933117,2994197,187
557095,3215801,213
820122,1836733,153
360904,9538780,170
763606,8576728,185
177534,8728119,99
650464,9652091,177
128134,2457954,160
973677,807079,130
855758,6718763,151
630705,287958,50
292552,3913593,149
240759,2329880,173
976950,9804001,5
420241,5424207,7
823273,6141930,143
359785,1026295,54
50444,5100748,93
89009,738306,97
107153,978181,18
342897,7974448,114
203240,5628860,58
475963,7752537,36
153894,5936878,11
140107,4132815,166
526738,7443613,171
823037,5857067,141
551887,9615342,15
565189,1991873,92
69304,4915751,54
154513,7778349,227
198608,6714452,144
24965,9983064,76
786783,3927835,46
304405,8439024,184
936718,9169426,122
100405,3754256,117
179508,8920575,167
202489,678156,219
301057,5247780,187
353148,1821031,110
961569,2304901,222
980767,8097263,183
912260,8879546,248
745399,3225135,87
798722,5255137,244
522858,9062759,204
486113,9497403,91
911068,5938848,153
345120,5460291,170
324604,868766,94
814542,5878152,66
897164,7986532,118
877004,9153832,167
454131,9580858,96
841569,648769,151
1855,5383840,168
898106,2557481,241
503048,4773876,98
809953,3715205,165
490427,3352354,39
295587,108922,45
995115,9411052,184
353328,1394308,162
284651,1921385,153
200788,5224394,5
477774,2007385,214
893793,5230820,136
676972,9135356,50
644801,9735215,8
320851,1881069,171
664629,605214,63
308222,444688,149
31078,3074486,208
131030,394387,40
598623,9160494,8
964590,1191667,113
299360,968389,221
182335,7530339,11
29516,6861418,79
323643,3913589,202
108553,5801275,226
407139,9550962,210
113290,4450335,10
189343,8876216,249
752386,4438066,71
553006,7232585,40
913772,7277447,222
28600,948276,243
837680,844617,73
905775,5328178,180
886213,9438142,67
242300,4563747,112
557550,8697001,235
90443,1231332,239
245496,720897,95
249464,3970903,229
408445,7675815,167
880611,151430,186
948034,2370369,68
528821,3766671,196
389470,4305963,245
991112,505259,111
219375,5738761,40
317085,3871774,111
865089,6493885,190
471992,8234656,140
431255,54010,35
832729,2988428,166
